Status,Problem ,Solution,Topic,Sub Topic,Difficulty,Remarks,Link
No,https://takeuforward.org/arrays/search-in-a-row-and-column-wise-sorted-matrix/trix,,BS,BS on Grids,,,
No,Find Peak Element (2D Matrix),,BS,BS on Grids,,,
Yes,https://takeuforward.org/data-structure/delete-last-node-of-linked-list/,,Linked List,,,,
Yes,https://takeuforward.org/linked-list/find-the-length-of-a-linked-list,,Linked List,,,,
Yes,https://takeuforward.org/linked-list/search-an-element-in-a-linked-list,,Linked List,DLL,,,
Yes,https://takeuforward.org/data-structure/insert-at-end-of-doubly-linked-list/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/DLL_Insert_Delete.py,Linked List,DLL,,,
Yes,https://takeuforward.org/data-structure/delete-last-node-of-a-doubly-linked-list/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/DLL_Insert_Delete.py,Linked List,DLL,,,
Yes,https://takeuforward.org/data-structure/reverse-a-doubly-linked-list/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Reverse_LL_DLL.py,Linked List,DLL,,,
Yes,https://takeuforward.org/data-structure/find-middle-element-in-a-linked-list/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Middle_Of_LL.py,"IMP, Linked List",,,,
Yes,Delete Middle Node in LinkedList,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Delete_mid_of_LL.py,Linked List,,,,
Yes,https://takeuforward.org/data-structure/reverse-a-linked-list/,,Linked List,,,,
Yes,https://takeuforward.org/data-structure/reverse-a-linked-list/,,Linked List,,,,
Yes,https://takeuforward.org/data-structure/detect-a-cycle-in-a-linked-list/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Loop_in_LL.py,"IMP, Linked List",,,,
Yes,https://takeuforward.org/data-structure/starting-point-of-loop-in-a-linked-list/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Starting_Point_of_loop.py,Linked List,,,,
Yes,https://takeuforward.org/linked-list/length-of-loop-in-linked-list,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Length_of_loop.py,Linked List,,,,
Yes,https://takeuforward.org/data-structure/check-if-given-linked-list-is-plaindrome/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Is_Palindrome_LL.py,Linked List,,,,
Yes,https://takeuforward.org/data-structure/segregate-even-and-odd-nodes-in-linkedlist,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Seggregate_Odd_Even_value_nodes_LL.py,Linked List,,,,
Yes,https://takeuforward.org/data-structure/remove-n-th-node-from-the-end-of-a-linked-list/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Remove_nth_node_from_last.py,Linked List,,,,
Yes,First Last Pair Sum,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Max_first_last_pair_sum.py,"Contest, IMP, Linked List",,,,
No,https://takeuforward.org/linked-list/sort-a-linked-list,,"IMP, Linked List",,,,
Yes,Sort a LL of 0's 1's and 2's by changing links,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Sort_0_1_2.py,"IMP, Linked List",,,,
No,https://takeuforward.org/data-structure/find-intersection-of-two-linked-lists/,,Linked List,,,,
Yes,Add 1 to a number represented by LL,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/add_numbers_LL.py,"IMP, Linked List",,,,
Yes,https://takeuforward.org/data-structure/add-two-numbers-represented-as-linked-lists/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/add_numbers_LL.py,"IMP, Linked List",,,,
No,Delete all occurrences of a key in DLL,,Linked List,,,,
No,Find pairs with given sum in DLL,,Linked List,,,,
No,Remove duplicates from sorted DLL,,Linked List,,Hard,,
Yes,https://takeuforward.org/data-structure/reverse-linked-list-in-groups-of-size-k/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Reverse_LL_in_K_groups.py,Linked List,,Hard,,
Yes,https://takeuforward.org/data-structure/rotate-a-linked-list/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Rotate_LL.py,Linked List,,Hard,,
No,https://takeuforward.org/data-structure/flattening-a-linked-list/,,Linked List,,Hard,,
No,https://takeuforward.org/data-structure/clone-linked-list-with-random-and-next-pointer/,,Linked List,,Hard,,
Yes,Sort Characters by frequency,,Strings,,,,
Yes,Maximum Nesting Depth of Paranthesis,,Strings,,,,
Yes,Roman Number to Integer and vice versa,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Roman_Integer_Roman.py,Strings,,,,
Yes,Implement Atoi,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Implement_ATOI.py,"IMP, Strings",,,,
No,Count Number of Substrings,,Strings,,,,
No,Longest Palindromic Substring[Do it without DP],,Strings,,,,
Yes,Sum of Beauty of all substring,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Sum_of_Beauty_of_substrings.py,Strings,,,,
Yes,Reverse Every Word in A String,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Reverse_words_in_place.py,Strings,,,,
No,Generate all binary strings,,Recursion,,,,
Yes,Generate Paranthesis,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Processed_Unprocessed_Approach/Generate_Paranthesis.py,Recursion,Processed/Unprocessed,,,
Yes,https://takeuforward.org/data-structure/power-set-print-all-the-possible-subsequences-of-the-string/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Power_Set.py,Recursion,,,,
Yes,Learn All Patterns of Subsequences (Theory),,Recursion,,,,
No,Count all subsequences with sum K,,Recursion,,,,
No,Check if there exists a subsequence with sum K,,Recursion,,,,
Yes,https://takeuforward.org/data-structure/combination-sum-1/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Combination_Sum.py,"Backtracking, IMP, Recursion",,,,
Yes,https://takeuforward.org/data-structure/combination-sum-ii-find-all-unique-combinations/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Combination_Sum_2.py,"Backtracking, IMP, Recursion",,,,
Yes,https://takeuforward.org/data-structure/subset-sum-sum-of-all-subsets/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Subset_Sum_all_sums.py,"IMP, Recursion",,,,
Yes,https://takeuforward.org/data-structure/subset-ii-print-all-the-unique-subsets/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Subset_sum_2_Unique_Subsets.py,"IMP, Recursion",,,,
No,Combination Sum - III,,Recursion,,,,
Yes,Letter Combinations of a Phone number,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Letters_of_Phone_keypad.p,Recursion,Processed/Unprocessed,,,
Yes,https://takeuforward.org/data-structure/palindrome-partitioning/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Palindrome_Partitioning.py,"Backtracking, IMP, Recursion",,,,
Yes,https://takeuforward.org/data-structure/word-search-leetcode/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Word_Search.py,"Backtracking, IMP, Recursion",,,,
Yes,https://takeuforward.org/data-structure/n-queen-problem-return-all-distinct-solutions-to-the-n-queens-puzzle/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/N_Queens.py,"Backtracking, IMP, Recursion",,Hard,,
No,https://takeuforward.org/data-structure/rat-in-a-maze/,,"Backtracking, Recursion",,Hard,,
Yes,Word Break,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Word_Break.py,"Backtracking, IMP, Recursion",,Hard,,
No,https://takeuforward.org/data-structure/m-coloring-problem/,,"Backtracking, Recursion",,Hard,,
No,https://takeuforward.org/data-structure/sudoku-solver/,,"Backtracking, Recursion",,Hard,,
No,Expression Add Operators,,"Backtracking, Recursion",,Hard,,
Yes,Check if the i-th bit is set or not,,Bit Manipulation,,,,
Yes,Check if a number is odd or not,,Bit Manipulation,,,,
Yes,Check if a number is power of 2 or not,,Bit Manipulation,,,,
Yes,Count the number of set bits,,Bit Manipulation,,,,
Yes,Set/Unset the rightmost unset bit,,Bit Manipulation,,,,
Yes,Swap two numbers,,Bit Manipulation,,,,
Yes,"Divide two integers without using multiplication, division and mod operator",https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Bit%20Manipulation/Divide_numbers.py,"Bit Manipulation, IMP, Trick",,,,
Yes,Count number of bits to be flipped to convert A to B,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Bit%20Manipulation/Flip_bits_to_make_A_to_B.py,Bit Manipulation,,,,
Yes,Find the number that appears odd number of times,,Bit Manipulation,,,,
Yes,Power Set,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Bit%20Manipulation/Power_set.py,Bit Manipulation,,,,
Yes,Find xor of numbers from L to R,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Bit%20Manipulation/XOR_from_L_to_R.py,"Bit Manipulation, Trick",,,,
No,Find the two numbers appearing odd number of times,,Bit Manipulation,,,,
Yes,Sieve of Eratosthenes,,Maths,,,,
Yes,"Power(n, x)",,"IMP, Maths",,,,
Yes,Fenwick Tree,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Fenwick_Trees/Fenwick_Tree_range_sum.py,"Bad-Luck-Just-Move-On, Fenwick Tree, IMP, Tree",,Hard,,
Yes,Tree height after Delete queries,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Trees/Eulers_Tour_Based/Height_of_tree_after_delete_queries.py,"Bad-Luck-Just-Move-On, Euler Tour, IMP, Tree",,Hard,,
Yes,Subtree Sum with Updates,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Trees/Eulers_Tour_Based/Subtree_sum_update_queries.py,"Euler Tour, IMP, Tree",,Hard,,
Yes,Equal Row Col Pairs,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LC_75_Miscellaneous/Equal_row_col_pairs.py,"Arrays, Contest",,Medium,,
Yes,Block Placement Queries,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Leetcode_contests/Arrays/Block_placement_queries.py,"Arrays, Contest",,,,
Yes,Count Pairs forming Day,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Leetcode_contests/Arrays/Count_Pairs_forming_Day.py,"Arrays, Contest",,,,
Yes,Count Team Triplets,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Leetcode_contests/Arrays/Count_Team_triplets.py,"Arrays, Contest",,,,
Yes,Maximal Points in Square,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Leetcode_contests/Binary_Search/Maximum_Points_Inside_the_Square.py,"BS+Answers, Contest",,,,
Yes,Max Spell Casts,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Leetcode_contests/DP/Max_Cast_Spells.py,"Contest, DP",,,,
Yes,Max Score Differences in Grid,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Leetcode_contests/DP/Max_score_diffrences_in_grid.py,"Contest, DP",,,,
Yes,Min Operations to Satisfy Conditions,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Leetcode_contests/DP/Min_operations.py,"Contest, DP",,,,
Yes,Find edges belonging to shortest path,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Leetcode_contests/Graphs/Find_edges_belonging_to_shortest_path.py,"Contest, Graphs",Djikstras,,,
Yes,https://leetcode.com/problems/check-if-the-rectangle-corner-is-reachable/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Disjoint_Set_OR_Union_Find/Check_corners_reachable_with_circles.py,"Contest, Union-Find",,Hard,,
Yes,Build matrix with row-col conditions,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Topo_Sort/Build_matrix_with_row_sum_conditions.py,"Contest, Graphs",Topo Sort,,,
Yes,Move 1s to end,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Contest_Important_Questions/Max_ops_to_move_1s_to_end.py,"Arrays, Contest",,,,
Yes,Wall of Bricks - I,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Contest_Important_Questions/Wall_of_bricks_I_Min_Increments_to_form_target.py,"Arrays, Contest, IMP, Trick",,,,
Yes,Wall of Bricks - II,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Contest_Important_Questions/Wall_of_bricks_II_Min_Ops_to_form_target.py,"Arrays, Bad-Luck-Just-Move-On, Contest, IMP, Trick",,,,
Yes,Min arrows to burst balloon,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Intervals/Min_Arrows_to_burst_balloons.py,"Contest, Intervals",,,,
Yes,Interleaving String,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/2D_3D_DP/Interleaving_Strings_Target.py,"Contest, DP, IMP",3D-DP,,,
Yes,Domino Trimino Tiling,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/2D_3D_DP/Domino_Tromino_Tiling.py,"Contest, DP, Trick",,,,
Yes,IPO Leetcode,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Heaps/Leetcode_IPO.py,"Heaps, IMP",,,,
Yes,Max Performing Team,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Heaps/Sum_n1_MULT_min_n2_k/Maximum_Performance_Team.py,"Bad-Luck-Just-Move-On, Contest, Heaps, Trick",,Hard,,
Yes,Max Subsequence Score,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Heaps/Sum_n1_MULT_min_n2_k/Maximum_Subsequence_Score.py,"Bad-Luck-Just-Move-On, Contest, Heaps, Trick",,Hard,,
Yes,Cost to hire K workers,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Heaps/Cost_to_hire_K_workers.py,"Contest, Heaps, IMP",,,,
Yes,Design Twitter,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Heaps/Design_Twitter.py,"Contest, Heaps, IMP",,Hard,,
Yes,Min Cost to convert strings to target,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Distance_Based/Min_cost_to_Convert_String.py,"Contest, Graphs, IMP",Floyd-Warshall,Medium,,
Yes,https://leetcode.com/problems/regions-cut-by-slashes,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Disjoint_Set_OR_Union_Find/Region_cut_by_slashes.py,"Bad-Luck-Just-Move-On, Trick, Union-Find",,Hard,,
Yes,https://leetcode.com/problems/minimum-number-of-days-to-disconnect-island/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Min_Days_To_disconnect_Islands.py,"Bad-Luck-Just-Move-On, Graphs, Trick",BFS/DFS,Hard,,
Yes,https://leetcode.com/problems/best-sightseeing-pair/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Best_Sightseeing_Pair.py,"Arrays, DP, IMP, Trick",,Medium,,
Yes,https://leetcode.com/problems/maximum-number-of-points-with-cost,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/2D_3D_DP/Max_Points_with_Cost(Sightseeing_Pair_Based).py,"Bad-Luck-Just-Move-On, DP, DP2, Memorize, Trick",,Hard,,
Yes,https://leetcode.com/problems/divide-two-integers/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Bit%20Manipulation/Divide_numbers.py,"Bad-Luck-Just-Move-On, Bit Manipulation",,Hard,,
Yes,https://leetcode.com/problems/minimum-flips-to-make-a-or-b-equal-to-c/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Bit%20Manipulation/Flip_bits_to_make_AorB_C.py,"Bad-Luck-Just-Move-On, Bit Manipulation",,Hard,,
Yes,https://www.geeksforgeeks.org/problems/find-xor-of-numbers-from-l-to-r/1?utm_source=youtube&utm_medium=collab_striver_ytdescription&utm_campaign=find-xor-of-numbers-from-l-to-r,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Bit%20Manipulation/XOR_from_L_to_R.py,"Bit Manipulation, Trick",,Hard,,
No,https://takeuforward.org/data-structure/partition-set-into-2-subsets-with-min-absolute-sum-diff-dp-16/,,"Bad-Luck-Just-Move-On, DP",DP-Subsequence,,,
Yes,https://leetcode.com/problems/sudoku-solver,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Soduku_Solver.py,"Backtracking, IMP, Recursion",,Hard,,
Yes,https://leetcode.com/problems/snakes-and-ladders/?envType=study-plan-v2&envId=top-interview-150,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Snake_N_Ladder.py,Graphs,BFS/DFS,Medium,,
Yes,https://leetcode.com/problems/minimum-genetic-mutation,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Min_Genetic_Mutation.py,Graphs,BFS/DFS,Medium,,
Yes,Minimum Number of Valid Strings to Form Target I,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Tries/Min_Valid_Strings_to_form_target.py,"DP, IMP, Tries",DP-Strings,Hard,,
Yes,https://leetcode.com/problems/minimum-number-of-valid-strings-to-form-target-i/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Tries/Min_Valid_Strings_to_form_target.py,"Bad-Luck-Just-Move-On, DP, Tries",,Hard,,
Yes,K-th Largest Perfect Subtree Size in Binary Tree,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Trees/K_Largest_complete_subtree.py,Binary Trees,,Medium,,
Yes,https://leetcode.com/problems/minimum-number-of-pushes-to-type-word-ii,https://github.com/AshishSalaskar1/DS_Algo_Playground/tree/master/Track/DSA_A_to_Z/Greedy/Min_Pushes_to_type_word.py,"Greedy, Heaps",,Medium,,
Yes,https://leetcode.com/problems/longest-happy-string/description/?envType=daily-question&envId=2024-10-16,https://github.com/AshishSalaskar1/DS_Algo_Playground/tree/master/Track/DSA_A_to_Z/Heaps/Longest_happy_string.py,Heaps,,Medium,,
Yes,https://www.notion.so/af03c94c1ad247ea861a2fdeab47d1c6?pvs=21,https://github.com/AshishSalaskar1/DS_Algo_Playground/tree/master/Track/DSA_A_to_Z/Stacks_Queues/Parse_Boolean_Expression.py,Stack,,Medium,,
Yes,https://leetcode.com/problems/diagonal-traverse/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/2D_Matrix_Based/Diagonal_Traversal.py,Arrays,2D Matrix Based,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/2D_Matrix_Based/Grid_Unique_Paths.py,Arrays,2D Matrix Based,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/2D_Matrix_Based/Search_in_a_2_D_matrix.py,Arrays,2D Matrix Based,,,
Yes,https://leetcode.com/problems/find-valid-matrix-given-row-and-column-sums/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/2D_Matrix_Based/Valid_matrix_given_row_col_sums.py,Arrays,2D Matrix Based,Medium,,
Yes,https://leetcode.com/problems/minimum-length-of-string-after-operations/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Contest_Important_Questions/Min_String_Length_After_Operations.py,Arrays,Contest Important Questions,Medium,,
Yes,https://leetcode.com/problems/vowels-game-in-a-string/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Contest_Important_Questions/Vowel_game.py,Arrays,Contest Important Questions,Medium,,
Yes,https://leetcode.com/problems/data-stream-as-disjoint-intervals/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Data_stream_as_disjoint_set.py,Arrays,,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Find_the_duplicate_in_an_array_of_N%2B1_inte%C3%A2%E2%82%AC%C2%A6.py,Arrays,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Kadane%27s_Algorithm%2C_maximum_subarra%E2%80%A6.py,Arrays,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Kadane%27s_Algorithm.py,Arrays,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Longest_Incr_Decr_Subarray.py,Arrays,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Majority_Element_%28n2_times%29.py,Arrays,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Majority_Element_%28n3_times%29.py,Arrays,,,,
Yes,https://leetcode.com/problems/merge-sorted-array/solutions/3436053/beats-100-best-c-java-python-and-javascript-solution-two-pointer-stl/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Merge_two_sorted_arrays_without_ext%C3%A2%E2%82%AC%C2%A6.py,Arrays,,Easy,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Pascal%27s_Triangle.py,Arrays,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Pow%28x%2C_n%29.py,Arrays,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Prefix%20Sum/Binary_array_sum.py,Arrays,Prefix Sum,,,
Yes,https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Prefix%20Sum/Max_Points_from_picking_cards.py,Arrays,Prefix Sum,Medium,,
Yes,https://leetcode.com/problems/count-number-of-nice-subarrays/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Prefix%20Sum/Number_of_nice_subarrays.py,Arrays,Prefix Sum,Medium,,
Yes,https://leetcode.com/problems/special-array-ii/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Prefix%20Sum/Prefix_sum_on_pair_parity.py,Arrays,Prefix Sum,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Repeat_and_Missing_Number.py,Arrays,,,,
Yes,https://leetcode.com/problems/minimum-swaps-to-group-all-1s-together-ii/?envType=daily-question&envId=2024-08-02,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Sliding_Window/Min_Swaps_to_group_ones.py,Arrays,Sliding Window,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Sort_an_array_of_0%27s%2C_1%27s_and_2%27s.py,Arrays,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Sort_an_array_of_0%27s_1%27s_and_2%27s.py,Arrays,,,,
Yes,https://leetcode.com/problems/maximum-swap,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Swap_to_form_Max_number.py,Arrays,,Medium,,
Yes,https://leetcode.com/problems/valid-sudoku/?envType=study-plan-v2&envId=top-interview-150,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Arrays/Valid_Sudoku_Checker.py,Arrays,,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Search%20Trees/LCA_in_BST.py,Binary Search Trees,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Search%20Trees/Merge_2_BST.py,Binary Search Trees,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Search/Find_the_row_with_maximum_number_of_1%27s.py,Binary Search,,,,
Yes,https://leetcode.com/problems/find-k-th-smallest-pair-distance/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Search/K_Smallest_Pair_Sum.py,Binary Search,,Hard,,
Yes,https://leetcode.com/problems/minimized-maximum-of-products-distributed-to-any-store/solutions/6042579/python-binary-search-pattern,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Search/Min_of_max_product_store_distribution.py,Binary Search,,Medium,,
Yes,https://leetcode.com/problems/koko-eating-bananas/solutions/769702/python-clear-explanation-powerful-ultimate-binary-search-template-solved-many-problems/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Search/README.md,Binary Search,,Medium,,
